Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual
07-08-2024,7.76,6130,4350,84,1.01,920,56.9,,2000,1300,,,,4.420322615,6.18,330,150,8,,,6.16,6.75,12660,804,8825,,,,1400,20,18,5.9,2.9,3,49.15254237,3.448275862,96.55172414,2,1,2.9,3.448275862,Normal,0,7,2,8,-0.599551492,-0.800336185,4836.666667,2.944444444,5453.333333,2.916666667,4550,3,50,7090,2.866666667,,8700000,50,50.96916547,-0.969165468
08-08-2024,7.58,6450,7090,104,0.89,960,103.6,,2000,1300,,,,4.409807187,5.89,360,150,8,,,4.48,6.74,14200,425,10750,,,,1560,20,18,6,3,3,50,2.115655853,97.88434415,2,1,3,2.115655853,Normal,0,8,3,8,-0.613229826,-0.789904539,5330,2.966666667,5453.333333,2.916666667,4350,2.9,49.15254237,5610,2.933333333,,14180000,52.45901639,52.20313032,0.255886074
09-08-2024,7.34,6200,3200,40,0.98,1120,56,,2000,1300,,,,4.461029439,5.92,350,150,8,,,6.16,6.86,11280,764,8550,,,,1400,20,18,6.1,3.2,2.9,52.45901639,4.6875,95.3125,2,1,3.2,4.6875,Normal,0,9,4,8,-0.626726697,-0.779239147,4880,3.033333333,5315,2.983333333,7090,3,50,4550,3,50,6400000,50,51.1217444,-1.121744404
10-08-2024,7.57,6080,4925,128,0.9,1240,103.6,,2000,1300,,,,4.428134225,6.53,382,150,8,,,3.36,7.1,10550,1466,9485,,,,1720,20,18,6,3,3,50,3.045685279,96.95431472,2,1,3,3.045685279,Normal,0,10,5,8,-0.640038108,-0.768343166,5071.666667,3.066666667,4954.166667,3.005555556,3200,3.2,52.45901639,4350,2.9,49.15254237,9850000,53.33333333,51.11788107,2.215452266
11-08-2024,7.615,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.434733014,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20,6,3.2,2.8,53.33333333,2.115655853,97.88434415,2,1,3.2,2.115655853,Normal,0,11,6,8,-0.653160122,-0.757219819,5071.666667,3.133333333,5200.833333,3.05,4925,3,50,7090,3,50,14180000,50,52.3897912,-2.389791196
12-08-2024,7.66,5800,4570,146,0.69,960,52.7,,2000,1300,,,,4.423286884,7.29,385,150,12,,,6.16,7.22,11760,425,10750,,,,2400,20,18,6,3,3,50,3.282275711,96.71772429,2,1,3,3.282275711,Normal,0,12,0,8,-0.666088856,-0.745872399,5528.333333,3.066666667,5204.166667,3.05,7090,3.2,53.33333333,3200,3.2,52.45901639,9140000,45.45454545,52.4357288,-6.981183349
13-08-2024,7.2,5670,7090,104.5,0.42,480,103.6,,2000,1300,,,,4.431751936,7.31,392,150,8,,,6.16,7.48,7540,425,10750,,,,2360,22,20,5.5,2.5,3,45.45454545,2.115655853,97.88434415,2,1,2.5,2.115655853,Normal,0,13,1,8,-0.678820483,-0.734304264,6250,2.9,5660.833333,2.983333333,4570,3,50,4925,3,50,14180000,47.27272727,50.46439269,-3.191665413
14-08-2024,7.29,5300,7090,104.5,0.82,400,49.4,,2000,1300,,,,4.423068495,7.21,389,150,8,,,6.16,7.22,7990,425,10750,,,,1400,22,20,5.5,2.6,2.9,47.27272727,2.115655853,97.88434415,2,1,2.6,2.115655853,Normal,0,14,2,8,-0.691351236,-0.722518836,6250,2.7,5660.833333,2.916666667,7090,2.5,45.45454545,7090,3.2,53.33333333,14180000,44.82758621,50.69119602,-5.863609816
15-08-2024,7.465,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.445330245,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20,5.8,2.6,3.2,44.82758621,2.115655853,97.88434415,2,1,2.6,2.115655853,Normal,0,15,3,8,-0.703677407,-0.710519603,7090,2.566666667,6309.166667,2.816666667,7090,2.6,47.27272727,4570,3,50,14180000,47.36842105,50.60173455,-3.233313501
16-08-2024,7.64,4550,3665,110,1.1,880,70,,2000,1300,,,,4.425182332,7.33,370,150,8,,,6.16,7.2,7980,1160,7720,,,,1440,24,23,5.7,2.7,3,47.36842105,4.092769441,95.90723056,1,1,2.7,4.092769441,Normal,0,16,4,8,-0.715795349,-0.698310116,5948.333333,2.633333333,6099.166667,2.766666667,7090,2.6,44.82758621,7090,2.5,45.45454545,7330000,49.09090909,49.45546923,-0.364560137
17-08-2024,7.54,4330,3260,94,0.29,800,103.6,,2000,1300,,,,4.434595833,6.87,456,150,8,,,8.96,6,7200,816,6175,,,,1920,20,18,5.5,2.7,2.8,49.09090909,4.601226994,95.39877301,2,1,2.7,4.601226994,Normal,0,17,5,8,-0.727701476,-0.685893988,4671.666667,2.666666667,5460.833333,2.683333333,3665,2.7,47.36842105,7090,2.6,47.27272727,6520000,48.27586207,50.39184296,-2.115980888
18-08-2024,7.49,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.44356404,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,22,20,5.8,2.8,3,48.27586207,2.115655853,97.88434415,2,1,2.8,2.115655853,Normal,0,18,6,8,-0.739392264,-0.673274892,4671.666667,2.733333333,5880.833333,2.65,3260,2.7,49.09090909,7090,2.6,44.82758621,14180000,50,50.82562037,-0.825620371
19-08-2024,7.44,4900,7090,66,1.09,1000,47.6,,500,240,,,,4.409957638,6.1,340,150,8,,,6.16,6.47,6430,780,10750,,,,1600,22,20,5.8,2.9,2.9,50,2.115655853,97.88434415,2,1,2.9,2.115655853,Normal,0,19,0,8,-0.750864253,-0.660456564,5813.333333,2.8,5880.833333,2.716666667,7090,2.8,48.27586207,3665,2.7,47.36842105,3545000,50.87719298,49.96711837,0.910074611
20-08-2024,8.12,4650,7090,128,1.24,800,103.6,,2000,1300,,,,4.360345842,6,348,150,12,,,6.16,6.9,8900,640,6230,,,,1400,22,20,5.7,2.9,2.8,50.87719298,2.115655853,97.88434415,2,1,2.9,2.115655853,Normal,0,20,1,8,-0.76211405,-0.647442796,7090,2.866666667,5880.833333,2.766666667,7090,2.9,50,3260,2.7,49.09090909,14180000,52.54237288,49.97575685,2.566616027
21-08-2024,7.5,4640,7090,104.5,1.29,1080,49,,2000,1300,,,,4.5,7.29,436,150,8,,,5.6,6,8400,425,10750,,,,1400,21,20,5.9,3.1,2.8,52.54237288,2.115655853,97.88434415,1,1,3.1,2.115655853,Normal,0,21,2,8,-0.773138326,-0.634237439,7090,2.966666667,5880.833333,2.85,7090,2.9,50.87719298,7090,2.8,48.27586207,14180000,50,52.15570677,-2.155706773
22-08-2024,7.88,4410,2485,120,0.98,798,103.6,,560,250,,,,4.418218069,6.96,385,150,8,,,5.6,6.76,7150,660,5320,,,,1720,20,19,5.8,2.9,2.9,50,6.036217304,93.9637827,1,1,2.9,6.036217304,Membrane Damage or Scaling,0,22,3,8,-0.783933817,-0.620844402,5555,2.966666667,5684.166667,2.883333333,7090,3.1,52.54237288,7090,2.9,50,1391600,51.61290323,51.53309956,0.07980367
23-08-2024,7.64,4280,7090,85.3,0.83,840,41.4,,2000,1300,,,,4.3,6.2,380,150,8,,,5.4,6.81,7120,425,10750,,,,1400,20,18,6.2,3.2,3,51.61290323,2.115655853,97.88434415,2,1,3.2,2.115655853,Normal,0,23,4,8,-0.794497329,-0.607267646,5555,3.066666667,6322.5,2.966666667,2485,2.9,50,7090,2.9,50.87719298,14180000,49.15254237,53.09325284,-3.940710471
24-08-2024,7.48,4570,3150,98,0.91,880,35.84,,2000,1300,,,,4.441356306,7.21,379,150,8,,,6.16,6.75,7090,540,4890,,,,1600,20,18,5.9,2.9,3,49.15254237,4.761904762,95.23809524,2,1,2.9,4.761904762,Normal,0,24,5,8,-0.804825737,-0.59351119,4241.666667,3,5665.833333,2.983333333,7090,3.2,51.61290323,7090,3.1,52.54237288,6300000,49.15254237,50.76966155,-1.617119178
25-08-2024,7.485,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.443917281,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20,18,5.9,2.9,3,49.15254237,2.115655853,97.88434415,2,1,2.9,2.115655853,Normal,0,25,6,8,-0.814915984,-0.579579105,5776.666667,3,5665.833333,2.983333333,3150,2.9,49.15254237,2485,2.9,50,14180000,49.15254237,51.99007461,-2.83753224
26-08-2024,7.49,5780,3930,96,1.13,640,45.08,,2000,1300,,,,4.441067575,7.51,372,150,8,,,6.16,7.11,8760,764,5865,,,,1400,20,19,5.9,2.9,3,49.15254237,3.816793893,96.18320611,1,1,2.9,3.816793893,Normal,0,26,0,8,-0.824765084,-0.565475513,4723.333333,2.9,5139.166667,2.983333333,7090,2.9,49.15254237,7090,3.2,51.61290323,7860000,48.21428571,51.04869494,-2.834409229
28-08-2024,7.01,5680,7090,120,0.98,798,103.6,,2000,1300,,,,4,7.41,356,150,8,,,4.48,6.51,9550,425,10750,,,,1400,20,18.5,0,2.95,2.85,,2.115655853,97.88434415,1.5,1,2.95,2.115655853,Risk of Scaling,0,28,2,8,-0.843728259,-0.536770551,6036.666667,2.85,5906.666667,2.925,7090,2.7,48.21428571,7090,2.9,49.15254237,14180000,53.33333333,54.90107159,-1.567738258
29-08-2024,7.42,5890,4225,98,0.98,798,47.6,,2000,1300,,,,4.443986427,6.5,340,150,8,,,6.16,6.8,8900,425,10750,,,,1400,20,18,6,3.2,2.8,53.33333333,3.550295858,96.44970414,2,1,3.2,3.550295858,Normal,0,29,3,8,-0.852836722,-0.522177677,6135,2.95,5429.166667,2.925,7090,2.95,,3930,2.9,49.15254237,8450000,51.61290323,53.66400141,-2.051098187
30-08-2024,7.89,5120,7090,104.5,0.98,880,103.6,,2000,1300,,,,4.379548439,7.58,322,150,8,,,6.16,6.9,9510,425,10750,,,,1400,20,19,6.2,3.2,3,51.61290323,2.115655853,97.88434415,1,1,3.2,2.115655853,Normal,0,30,4,8,-0.861692816,-0.507430281,6135,3.116666667,6085.833333,2.975,4225,3.2,53.33333333,7090,2.7,48.21428571,14180000,51.66666667,54.04719808,-2.38053141
31-08-2024,7.93,4980,3435,116,0.98,798,56,,2000,1300,,,,4.409515437,7.5,315,150,8,,,5.6,6.9,9170,306,6140,,,,1400,21,20,6,3.1,2.9,51.66666667,4.366812227,95.63318777,1,1,3.1,4.366812227,Normal,0,31,5,8,-0.870293922,-0.492532729,4916.666667,3.166666667,5476.666667,3.008333333,7090,3.2,51.61290323,7090,2.95,,6870000,49.15254237,53.28108633,-4.128543956
01-09-2024,7.908,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.41403309,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20,18,5.9,2.9,3,49.15254237,2.115655853,97.88434415,2,1,2.9,2.115655853,Normal,0,1,6,9,-0.878637494,-0.477489428,5871.666667,3.066666667,6003.333333,3.008333333,3435,3.1,51.66666667,4225,3.2,53.33333333,14180000,48.27586207,52.25330666,-3.977444589
02-09-2024,7.886,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.41558735,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,21,20,5.8,2.8,3,48.27586207,2.115655853,97.88434415,1,1,2.8,2.115655853,Normal,0,2,0,9,-0.886721063,-0.46230483,5871.666667,2.933333333,6003.333333,3.025,7090,2.9,49.15254237,7090,3.2,51.61290323,14180000,48.60215054,51.36494725,-2.76279671
03-09-2024,7.864,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.417141611,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.875,19.75,5.8125,2.825,2.9875,48.60215054,2.115655853,97.88434415,1.125,1,2.825,2.115655853,Normal,0,3,1,9,-0.894542237,-0.44698343,7090,2.841666667,6003.333333,3.004166667,7090,2.8,48.27586207,3435,3.1,51.66666667,14180000,48.92703863,51.26216935,-2.335130722
04-09-2024,7.842,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.418695871,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.75,19.5,5.825,2.85,2.975,48.92703863,2.115655853,97.88434415,1.25,1,2.85,2.115655853,Normal,0,4,2,9,-0.902098701,-0.431529759,7090,2.825,6480.833333,2.945833333,7090,2.825,48.60215054,7090,2.9,49.15254237,14180000,49.25053533,51.43173484,-2.181199511
05-09-2024,7.82,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.420250132,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.625,19.25,5.8375,2.875,2.9625,49.25053533,2.115655853,97.88434415,1.375,1,2.875,2.115655853,Normal,0,5,3,9,-0.90938822,-0.415948392,7090,2.85,6480.833333,2.891666667,7090,2.85,48.92703863,7090,2.8,48.27586207,14180000,49.57264957,51.60565171,-2.033002134
06-09-2024,7.798,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.421804392,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.5,19,5.85,2.9,2.95,49.57264957,2.115655853,97.88434415,1.5,1,2.9,2.115655853,Normal,0,6,4,9,-0.916408637,-0.400243939,7090,2.875,7090,2.858333333,7090,2.875,49.25053533,7090,2.825,48.60215054,14180000,49.89339019,51.8399683,-1.94657811
07-09-2024,7.776,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.423358653,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.375,18.75,5.8625,2.925,2.9375,49.89339019,2.115655853,97.88434415,1.625,1,2.925,2.115655853,Normal,0,7,5,9,-0.923157873,-0.384421047,7090,2.9,7090,2.8625,7090,2.9,49.57264957,7090,2.85,48.92703863,14180000,50.21276596,51.71503725,-1.502271295
08-09-2024,7.754,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.424912914,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.25,18.5,5.875,2.95,2.925,50.21276596,2.115655853,97.88434415,1.75,1,2.95,2.115655853,Normal,0,8,6,9,-0.929633932,-0.368484399,7090,2.925,7090,2.8875,7090,2.925,49.89339019,7090,2.875,49.25053533,14180000,50.53078556,51.64149397,-1.110708405
09-09-2024,7.732,10810,7090,104.5,0.98,798,103.6,,2000,1300,,,,4.426467174,7.195,297,150,8,,,6.16,6.855,15125,425,10750,,,,1400,20.125,18.25,5.8875,2.975,2.9125,50.53078556,2.115655853,97.88434415,1.875,1,2.975,2.115655853,Normal,0,9,0,9,-0.935834897,-0.352438711,7090,2.95,7090,2.9125,7090,2.95,50.21276596,7090,2.9,49.57264957,14180000,50.84745763,51.54167482,-0.69421719
10-09-2024,7.71,4640,3205,140,0.97,800,103.6,,2000,1300,,,1.88,4.6,7.46,307,150,12,,,3.5,6.91,9300,544,6320,,,,1400,20,18,5.9,3,2.9,50.84745763,4.680187207,95.31981279,2,1,3,4.680187207,Normal,0,10,1,9,-0.941758934,-0.33628873,5795,2.975,6442.5,2.9375,7090,2.975,50.53078556,7090,2.925,49.89339019,6410000,52.45901639,50.44434687,2.014669523
11-09-2024,7.83,4560,3080,84,1.12,600,56,,2000,1300,,,,4.417211487,7.6,312,150,8,,,4.5,7.14,8800,425,10750,,,,1400,20,19,6.1,3.2,2.9,52.45901639,4.87012987,95.12987013,1,1,3.2,4.87012987,Normal,0,11,2,9,-0.947404289,-0.320039236,4458.333333,3.058333333,5774.166667,2.991666667,3205,3,50.84745763,7090,2.95,50.21276596,6160000,50.84745763,53.07126856,-2.223810931
12-09-2024,7.78,4560,2575,87,1.07,800,103.6,,2000,1300,,,,4.425396349,7.6,314,150,20,,,4,6.8,8600,425,10750,,,,1400,20,18,5.9,3,2.9,50.84745763,5.825242718,94.17475728,2,1,3,5.825242718,Membrane Damage or Scaling,0,12,3,9,-0.952769292,-0.303695038,2953.333333,3.066666667,5021.666667,3.008333333,3080,3.2,52.45901639,7090,2.975,50.53078556,5150000,51.66666667,53.22471753,-1.558050862
13-09-2024,8.1,5200,3060,104.5,1.3,560,103.6,,2000,1300,,,2,4.2,7.85,317,150,8,,,6.16,7.9,6720,425,10750,,,,1400,20,18,6,3.1,2.9,51.66666667,4.901960784,95.09803922,2,1,3.1,4.901960784,Normal,0,13,4,9,-0.957852355,-0.287260971,2905,3.1,4350,3.0375,2575,3,50.84745763,3205,3,50.84745763,6120000,49.15254237,52.89615614,-3.743613762
