Date,RO1_Feed_pH,RO1_Feed_EC_µscms,RO1_Feed_TDS_mgl,RO1_Feed_TSS_mgl,RO1_Feed_Turbidity_NTU,RO1_Feed_COD_mgl,RO1_Feed_NH3N_mgl,RO1_Feed_Zinc_mgl,RO1_Feed_Total_Hardness,RO1_Feed_Ca_Hardness,RO1_Feed_Total_Alkalinity,RO1_Feed_PO4_mgl,RO1_Feed_TFe_mgl,RO1_Feed_SDI,RO1_P_PH,RO1_P_COND_µscms,RO1_P_TDS_mgl,RO1_P_COD_mgl,RO1_P_Total_Hardnes,RO1_P_Ca_Hardness,RO1_P_NH3N_mgl,RO1_R_PH,RO1_R_COND_µscms,RO1_R_TSS,RO1_R_TDS_mgl,RO1_R_Total_Hardnes,RO1_R_Ca_Hardness,RO1_R_Total_Alkalinity,RO1_R_COD_mgl,RO_1_FEED_PRESSURE,RO_1_Rej_PRESSURE,RO1_Feed_FLOW_m3hr,RO1_Permeate_FLOW_KL,RO1_REJECT_FLOW_KL,Recovery_%,Salt_Passage_%,Salt_Rejection_%,DeltaP_bar,TCF,Norm_Permeate_Flow,NSP_%,Diagnosis,hour,day,weekday,month,sin_yr,cos_yr,TDS_roll_3,Permeate_roll_3,TDS_roll_6,Permeate_roll_6,TDS_lag_1,Permeate_lag_1,Recovery_lag_1,TDS_lag_3,Permeate_lag_3,Recovery_lag_3,TDS_x_Hardness,Recovery_next,Recovery_pred_cv,residual,anomaly_flag_thr,anomaly_flag_iso,anomaly_score_iso,high_priority_combined,priority
2024-05-15,7.96,6100,7090.0,104.5,0.98,920.0,103.6,,2000,1300,,31.22,,4.380761446119589,7.56,173.9,150.0,20,,,6.16,6.32,6710,425.0,10750,,,,1400,20.0,18.0,6.2,3.5,2.7,56.4516129032258,2.115655853314527,97.88434414668548,2.0,1,3.5,2.115655853314527,Normal,0,15,2,5,0.7187918772884232,-0.6952253139408722,7090.0,3.433333333333333,6777.666666666667,3.433333333333334,7090.0,3.3,53.2258064516129,7090.0,3.2,51.61290322580645,14180000.0,56.4516129032258,58.03942779929609,-1.5878148960702916,1,0,0.3032486866802668,0,medium
2024-05-16,7.895,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.414951516370126,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.0,18.0,6.2,3.5,2.7,56.4516129032258,2.115655853314527,97.88434414668548,2.0,1,3.5,2.115655853314527,Normal,0,16,3,5,0.7067265555776158,-0.7074868024503348,7090.0,3.433333333333333,7090.0,3.433333333333334,7090.0,3.5,56.4516129032258,7090.0,3.5,57.37704918032788,14180000.0,55.73770491803279,57.62807555504913,-1.8903706370163391,1,0,0.2946076864425462,0,medium
2024-05-17,7.83,6330,7090.0,104.5,1.23,1160.0,103.6,,2000,1300,,,,4.391391047548337,7.76,179.6,150.0,8,,,6.16,6.67,9200,262.0,7075,,,,2040,20.0,18.0,6.1,3.4,2.7,55.73770491803279,2.115655853314527,97.88434414668548,2.0,1,3.4,2.115655853314527,Normal,0,17,4,5,0.6944521021088763,-0.719538934232584,7090.0,3.466666666666667,7090.0,3.4,7090.0,3.5,56.4516129032258,7090.0,3.3,53.2258064516129,14180000.0,54.99999999999999,57.79225304422663,-2.7922530442266336,1,0,0.29015505031322497,0,medium
2024-05-18,7.466666666666667,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.445212498454744,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,6.0,3.3,2.7,54.99999999999999,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,18,5,5,0.6819721490904629,-0.7313781428679254,7090.0,3.4,7090.0,3.416666666666667,7090.0,3.4,55.73770491803279,7090.0,3.5,56.4516129032258,14180000.0,53.125,57.07130610617439,-3.94630610617439,1,0,0.26224836571537546,0,medium
2024-05-19,7.103333333333333,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.470881347071268,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,22.0,6.4,3.4,3.0,53.125,2.115655853314527,97.88434414668548,1.0,1,3.4,2.115655853314527,Normal,0,19,6,5,0.6692903895412567,-0.7430009249440493,7090.0,3.366666666666667,7090.0,3.4,7090.0,3.3,54.99999999999999,7090.0,3.5,56.4516129032258,14180000.0,53.125,56.81435735317301,-3.689357353173008,1,0,0.2653035940819164,0,medium
2024-05-20,6.74,6290,7090.0,104.5,1.09,760.0,103.6,,2000,1300,,,,5.2,6.4,206.4,150.0,16,,,5.6,6.14,7830,434.0,7750,,,,1080,22.0,21.0,6.4,3.4,3.0,53.125,2.115655853314527,97.88434414668548,1.0,1,3.4,2.115655853314527,Normal,0,20,0,5,0.6564105761979381,-0.7544038410927472,7090.0,3.366666666666667,7090.0,3.416666666666667,7090.0,3.4,53.125,7090.0,3.4,55.73770491803279,14180000.0,53.96825396825397,57.34207285184185,-3.37381888358788,1,0,0.2637119165187028,0,medium
2024-05-21,7.59,6800,6120.0,104.5,0.402,760.0,103.6,,2000,1300,,,,4.43,7.12,246.0,172.2,8,,,6.16,7.07,9990,550.0,10505,,,,1400,22.0,20.0,6.3,3.4,2.9,53.96825396825397,2.813725490196078,97.18627450980392,2.0,1,3.4,2.813725490196078,Normal,0,21,1,5,0.6433365204044917,-0.765583517007675,6766.666666666667,3.4,6928.333333333333,3.4,7090.0,3.4,53.125,7090.0,3.3,54.99999999999999,12240000.0,41.81818181818181,56.82507404875816,-15.006892230576348,1,1,-0.06859851087673718,1,high
2024-05-22,6.75,6100,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.466245776833336,7.05,183.0,150.0,8,,,6.16,6.48,10580,425.0,10750,,,,1400,24.0,22.0,5.5,2.3,3.2,41.81818181818181,2.115655853314527,97.88434414668548,2.0,1,2.3,2.115655853314527,Normal,0,22,2,5,0.6300720909843687,-0.7765366444428655,6766.666666666667,3.033333333333333,6928.333333333333,3.2,6120.0,3.4,53.96825396825397,7090.0,3.4,53.125,14180000.0,52.38095238095239,50.8223183635299,1.5586340174224844,1,0,0.18721153974137217,0,medium
2024-05-23,7.86,6310,7090.0,104.5,0.309,520.0,33.6,,2000,1300,,25.61,,4.389145920072071,6.99,159.7,150.0,20,,,6.16,6.28,11860,154.0,11510,,,,1040,22.0,20.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,23,3,5,0.6166212130956382,-0.7872599821916922,6766.666666666667,3.0,6928.333333333333,3.183333333333333,7090.0,2.3,41.81818181818181,7090.0,3.4,53.125,14180000.0,51.61290322580645,57.71904959076002,-6.106146364953574,1,0,0.18258618393739945,0,medium
2024-05-24,7.55,5900,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.5,6.68,215.0,150.0,8,,,6.16,6.42,6840,425.0,10750,,,,1400,24.0,22.0,6.2,3.2,3.0,51.61290322580645,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,24,4,5,0.6029878670694714,-0.7977503570459932,7090.0,2.933333333333333,6928.333333333333,3.166666666666667,7090.0,3.3,52.38095238095239,6120.0,3.4,53.96825396825397,14180000.0,50.0,57.117501577369886,-7.117501577369886,1,0,0.15114986280458864,0,medium
2024-05-25,7.84,6610,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.39244410311944,7.47,179.8,150.0,8,,,6.16,6.36,8860,425.0,10750,,,,1400,24.0,22.0,6.0,3.0,3.0,50.0,2.115655853314527,97.88434414668548,2.0,1,3.0,2.115655853314527,Normal,0,25,5,5,0.5891760872322963,-0.8080046647350754,7090.0,3.166666666666667,6928.333333333333,3.1,7090.0,3.2,51.61290322580645,7090.0,2.3,41.81818181818181,14180000.0,52.38095238095239,50.12920285422768,2.2517495267247085,1,0,0.15053166629795656,0,medium
2024-05-26,7.87,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.416717721550161,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,24.0,22.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,26,6,5,0.5751899607119775,-0.8180198708443174,7090.0,3.166666666666667,6928.333333333333,3.083333333333333,7090.0,3.0,50.0,7090.0,3.3,52.38095238095239,14180000.0,53.125,57.20187938280034,-4.076879382800343,1,0,0.2437782194677388,0,medium
2024-05-27,7.9,6440,5796.0,104.5,0.42,720.0,42.0,,2000,1300,,,,4.399058251791469,7.34,184.9,150.0,8,,,6.16,6.48,11410,174.0,12935,,,,1400,23.0,21.0,6.4,3.4,3.0,53.125,2.587991718426501,97.41200828157348,2.0,1,3.4,2.587991718426501,Normal,0,27,0,5,0.5610336262283677,-0.8277930117131022,6658.666666666667,3.233333333333333,6874.333333333333,3.083333333333333,7090.0,3.3,52.38095238095239,7090.0,3.2,51.61290322580645,11592000.0,53.84615384615385,57.189280139937935,-3.3431262937840884,1,0,0.267840605973747,0,medium
2024-05-28,7.7,6540,7090.0,104.5,0.35,440.0,103.6,,2000,1300,,,,4.401894967716864,7.23,240.0,150.0,8,,,4.25,6.5,10900,382.0,10560,,,,1400,23.0,21.0,6.5,3.5,3.0,53.84615384615385,2.115655853314527,97.88434414668548,2.0,1,3.5,2.115655853314527,Normal,0,28,1,5,0.5467112728685939,-0.8373211953118121,6658.666666666667,3.4,6874.333333333333,3.283333333333333,5796.0,3.4,53.125,7090.0,3.0,50.0,14180000.0,53.84615384615385,57.35537150471351,-3.5092176585596637,1,0,0.2584609765963915,0,medium
2024-05-29,7.75,6230,5498.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.411081236811812,6.99,205.0,136.0,8,,,6.16,6.48,10600,425.0,10750,,,,1400,22.0,20.0,6.5,3.5,3.0,53.84615384615385,2.473626773372136,97.52637322662788,2.0,1,3.5,2.473626773372136,Normal,0,29,2,5,0.5322271388474397,-0.8466016020976267,6128.0,3.466666666666666,6609.0,3.316666666666667,7090.0,3.5,53.84615384615385,7090.0,3.3,52.38095238095239,10996000.0,51.61290322580645,57.47442438166113,-5.861521155854682,1,0,0.19868271610673677,0,medium
2024-05-30,7.743333333333333,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.1,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,21.0,19.0,6.2,3.2,3.0,51.61290322580645,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,30,3,5,0.5175855102531889,-0.8556314858488706,6559.333333333333,3.4,6609.0,3.316666666666666,5498.0,3.5,53.84615384615385,5796.0,3.4,53.125,14180000.0,53.6,57.33631205539089,-3.73631205539089,1,0,0.26225846625730714,0,medium
2024-05-31,7.736666666666666,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.426137482510354,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.5,18.5,6.25,3.35,2.9,53.6,2.115655853314527,97.88434414668548,2.0,1,3.35,2.115655853314527,Normal,0,31,4,5,0.5027907197793039,-0.864408174477665,6559.333333333333,3.35,6609.0,3.375,7090.0,3.2,51.61290322580645,7090.0,3.5,53.84615384615385,14180000.0,55.55555555555556,57.18070745044418,-1.6251518948886243,1,0,0.3027277676057402,0,medium
2024-06-01,7.73,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.426608470558364,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.0,18.0,6.3,3.5,2.8,55.55555555555556,2.115655853314527,97.88434414668548,2.0,1,3.5,2.115655853314527,Normal,0,1,5,6,0.4878471454423123,-0.8729290708206409,7090.0,3.35,6609.0,3.408333333333334,7090.0,3.35,53.6,5498.0,3.5,53.84615384615385,14180000.0,52.38095238095239,57.371388699020144,-4.990436318067758,1,0,0.2230668035906041,0,medium
2024-06-02,7.723333333333334,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.427079458606373,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.0,18.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,2,6,6,0.4727592092862776,-0.881191653407483,7090.0,3.383333333333333,6824.666666666667,3.391666666666666,7090.0,3.5,55.55555555555556,7090.0,3.2,51.61290322580645,14180000.0,52.38095238095239,57.22656641603996,-4.845614035087571,1,0,0.22776270905412443,0,medium
2024-06-03,7.716666666666667,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.427550446654383,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,20.0,18.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,3,0,6,0.4575313760742512,-0.8891934772070711,7090.0,3.366666666666667,6824.666666666667,3.358333333333333,7090.0,3.3,52.38095238095239,7090.0,3.35,53.6,14180000.0,52.38095238095239,57.41140920483012,-5.030456823877728,1,0,0.21439698876052365,0,medium
2024-06-04,7.71,8490,7090.0,104.5,0.72,520.0,72.8,,1400,1000,,,,4.413442408516561,6.82,199.7,150.0,8,,,6.16,7.02,12600,438.0,9575,,,,800,22.0,20.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,4,1,6,0.442168151967072,-0.8969321743510065,7090.0,3.3,7090.0,3.325,7090.0,3.3,52.38095238095239,7090.0,3.5,55.55555555555556,9926000.0,53.125,58.14598396243124,-5.020983962431238,1,0,0.2177568666941817,0,medium
2024-06-05,7.67,8300,7090.0,104.5,0.98,480.0,103.6,,2000,1300,,,,4.415074364832503,7.55,227.0,76.0,4,,,6.6,6.92,12380,600.0,8675,,,,760,22.0,20.0,6.4,3.4,3.0,53.125,1.071932299012694,98.92806770098731,2.0,1,3.4,1.071932299012694,Normal,0,5,2,6,0.4266740831899247,-0.9044054548343,7090.0,3.333333333333333,7090.0,3.358333333333333,7090.0,3.3,52.38095238095239,7090.0,3.3,52.38095238095239,14180000.0,54.54545454545455,57.7509452292346,-3.205490683780056,1,0,0.2801428573801849,0,medium
2024-06-06,7.76,7810,7090.0,30.0,1.41,280.0,74.2,,2000,1300,,,,4.405636835308917,7.52,205.0,150.0,4,12.0,,6.16,6.87,11830,148.0,7895,,,,520,22.0,20.0,6.6,3.6,3.0,54.54545454545455,2.115655853314527,97.88434414668548,2.0,1,3.6,2.115655853314527,Normal,0,6,3,6,0.4110537546870355,-0.9116111071930236,7090.0,3.433333333333334,7090.0,3.4,7090.0,3.4,53.125,7090.0,3.3,52.38095238095239,14180000.0,53.125,57.71357054251782,-4.588570542517822,1,0,0.23518625867520931,0,medium
2024-06-07,7.899999999999999,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.05,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.0,6.4,3.4,3.0,53.125,2.115655853314527,97.88434414668548,2.0,1,3.4,2.115655853314527,Normal,0,7,4,6,0.3953117887649151,-0.9185469991587164,7090.0,3.466666666666666,7090.0,3.383333333333333,7090.0,3.6,54.54545454545455,7090.0,3.3,52.38095238095239,14180000.0,52.38095238095239,57.69538061840682,-5.314428237454436,1,0,0.20022639121097796,0,medium
2024-06-08,8.04,7220,7090.0,86.0,0.26,798.0,103.6,,2000,1300,,,,4.382147740115943,6.62,186.6,150.0,8,,,6.16,7.16,10889,425.0,10750,,,,1400,23.0,21.0,6.3,3.3,3.0,52.38095238095239,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,8,5,6,0.3794528437245444,-0.925211078289358,7090.0,3.433333333333334,7090.0,3.383333333333333,7090.0,3.4,53.125,7090.0,3.4,53.125,14180000.0,53.125,58.0728071392544,-4.947807139254401,1,0,0.2278925839985806,0,medium
2024-06-09,7.795,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.42201633709027,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,6.4,3.4,3.0,53.125,2.115655853314527,97.88434414668548,2.0,1,3.4,2.115655853314527,Normal,0,9,6,6,0.3634816124829059,-0.9316013725767188,7090.0,3.366666666666667,7090.0,3.4,7090.0,3.3,52.38095238095239,7090.0,3.6,54.54545454545455,14180000.0,50.0,57.65057245386181,-7.650572453861812,1,0,0.10334999094359543,0,medium
2024-06-10,7.55,8060,7090.0,80.0,0.5,560.0,103.6,,2000,1300,,,,4.422043974574004,6.31,198.0,150.0,8,,,6.16,6.82,11080,114.0,7815,,,,1400,23.0,21.0,6.4,3.2,3.2,50.0,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,10,0,6,0.3474028211842774,-0.9377159910299092,7090.0,3.3,7090.0,3.383333333333333,7090.0,3.4,53.125,7090.0,3.4,53.125,14180000.0,53.125,57.81240328871897,-4.6874032887189685,1,0,0.23297797935537834,0,medium
2024-06-11,7.9,8690,6285.0,104.5,0.75,1080.0,103.6,,2000,1300,,36.98,,4.408692346226468,5.9,192.9,150.0,8,,,6.16,7.11,10800,252.0,7895,,,,1400,23.0,21.0,6.4,3.4,3.0,53.125,2.386634844868735,97.61336515513126,2.0,1,3.4,2.386634844868735,Normal,0,11,1,6,0.3312212278016865,-0.9435531242349544,6821.666666666667,3.333333333333333,6955.833333333333,3.383333333333333,7090.0,3.2,50.0,7090.0,3.3,52.38095238095239,12570000.0,52.83018867924528,57.30689444571014,-4.47670576646486,1,0,0.2310731704267529,0,medium
2024-06-12,7.46,9130,7090.0,104.5,0.98,920.0,103.6,,2000,1300,,,,4.435126260644047,6.0,300.0,150.0,16,,,6.16,5.84,10290,76.0,8250,,,,1400,23.0,21.0,5.3,2.8,2.5,52.83018867924528,2.115655853314527,97.88434414668548,2.0,1,2.8,2.115655853314527,Normal,0,12,2,6,0.3149416207289515,-0.9491110448902284,6821.666666666667,3.133333333333333,6955.833333333333,3.25,6285.0,3.4,53.125,7090.0,3.4,53.125,14180000.0,52.38095238095239,50.59659349165308,1.7843588892993054,1,0,0.1761868058062389,0,medium
2024-06-13,7.48,10130,6440.0,54.0,1.32,840.0,103.6,,1250,1100,,,,4.7,7.01,273.0,150.0,8,,,8.6,6.04,19400,246.0,11960,,,,1680,25.0,23.0,6.3,3.3,3.0,52.38095238095239,2.329192546583851,97.67080745341616,2.0,1,3.3,2.329192546583851,Normal,0,13,3,6,0.2985688173637198,-0.9543881083175908,6605.0,3.166666666666667,6847.5,3.233333333333333,7090.0,2.8,52.83018867924528,7090.0,3.2,50.0,8050000.0,57.89473684210527,56.29654008272422,1.5981967593810469,1,0,0.1870847008070815,0,medium
2024-06-14,7.7,10200,7420.0,104.5,0.89,798.0,103.6,,2000,1300,,,,4.42185442234126,7.55,220.0,150.0,8,,,6.16,6.73,20400,84.0,15364,,,,1400,25.0,23.0,5.699999999999999,3.3,2.4,57.89473684210527,2.021563342318059,97.97843665768194,2.0,1,3.3,2.021563342318059,Normal,0,14,4,6,0.2821076626819194,-0.9593827529490744,6983.333333333333,3.133333333333333,6902.5,3.233333333333333,6440.0,3.3,52.38095238095239,6285.0,3.4,53.125,14840000.0,53.96825396825397,56.91569023082174,-2.94743626256777,1,0,0.28200857021161935,0,medium
2024-06-15,7.71,10130,6955.0,104.5,0.72,920.0,75.6,,1250,900,,,,4.424991996580602,7.57,278.0,150.0,8,,,6.16,6.8,20300,306.0,14835,,,,1680,25.0,23.5,6.3,3.4,2.9,53.96825396825397,2.156721782890007,97.84327821711,1.5,1,3.4,2.156721782890007,Normal,0,15,5,6,0.2655630278040559,-0.9640935007889756,6938.333333333333,3.333333333333333,6880.0,3.233333333333333,7420.0,3.3,57.89473684210527,7090.0,2.8,52.83018867924528,8693750.0,50.0,56.87427660059228,-6.874276600592282,1,0,0.16538777042966968,0,medium
2024-06-16,7.819999999999999,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.420250131910233,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,6.0,3.0,3.0,50.0,2.115655853314527,97.88434414668548,2.0,1,3.0,2.115655853314527,Normal,0,16,6,6,0.248939808553767,-0.9685189578512204,7155.0,3.233333333333333,6880.0,3.2,6955.0,3.4,53.96825396825397,6440.0,3.3,52.38095238095239,14180000.0,56.89655172413794,50.79103216058287,6.105519563555077,1,0,0.008401620346525696,0,medium
2024-06-17,7.93,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.5,7.195,297.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,22.0,20.0,5.8,3.3,2.5,56.89655172413794,2.115655853314527,97.88434414668548,2.0,1,3.3,2.115655853314527,Normal,0,17,0,6,0.2322429240090702,-0.9726578145718654,7045.0,3.233333333333333,7014.166666666667,3.183333333333333,7090.0,3.0,50.0,7420.0,3.3,57.89473684210527,14180000.0,54.09836065573771,56.89301619433186,-2.7946555385941494,1,0,0.29015505031322497,0,medium
2024-06-18,8.04,9760,7300.0,91.0,0.82,800.0,103.6,,2000,1300,,,,4.396174577257454,7.01,197.2,150.0,8,,,7.92,6.94,17370,44.0,13375,,,,1920,22.0,20.0,6.1,3.3,2.8,54.09836065573771,2.054794520547945,97.94520547945206,2.0,1,3.3,2.054794520547945,Normal,0,18,1,6,0.2154773150467301,-0.976508846196619,7160.0,3.2,7049.166666666667,3.266666666666666,7090.0,3.3,56.89655172413794,6955.0,3.4,53.96825396825397,14600000.0,51.61290322580645,57.92074472798146,-6.307841502175016,1,0,0.17479541963622358,0,medium
2024-06-19,7.58,9800,6745.0,17.0,1.72,720.0,103.6,,2000,1300,,,,4.434037205629886,7.09,413.0,365.0,8,,,6.16,6.67,22200,356.0,15495,,,,1640,23.0,21.0,6.2,3.2,3.0,51.61290322580645,5.411415863602668,94.58858413639732,2.0,1,3.2,5.411415863602668,Membrane Damage or Scaling,0,19,2,6,0.1986479428801711,-0.9800709131432666,7045.0,3.266666666666666,7100.0,3.25,7300.0,3.3,54.09836065573771,7090.0,3.0,50.0,13490000.0,54.23728813559322,57.08922634383151,-2.851938208238288,1,0,0.28876981544609587,0,medium
2024-06-20,7.54,10060,7040.0,15.0,0.55,720.0,103.6,,2000,1300,,,,4.435779221455613,7.83,267.0,150.0,8,,,6.62,6.45,17850,300.0,12180,,,,1400,23.0,21.0,5.9,3.2,2.7,54.23728813559322,2.130681818181818,97.8693181818182,2.0,1,3.2,2.130681818181818,Normal,0,20,3,6,0.1817597875913753,-0.9833429613388902,7028.333333333333,3.233333333333334,7036.666666666667,3.233333333333334,6745.0,3.2,51.61290322580645,7090.0,3.3,56.89655172413794,14080000.0,52.45901639344262,56.89665926179072,-4.4376428683481,1,0,0.23353430613128046,0,medium
2024-06-21,7.52,9860,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.6,7.12,246.0,150.0,8,,,6.16,6.4,16600,425.0,10750,,,,1400,23.0,21.0,6.1,3.2,2.9,52.45901639344262,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,21,4,6,0.1648178466571979,-0.9863240225317866,6958.333333333333,3.2,7059.166666666667,3.2,7040.0,3.2,54.23728813559322,7300.0,3.3,54.09836065573771,14180000.0,52.45901639344262,56.83646945160094,-4.377453058158324,1,0,0.23560274953220156,0,medium
2024-06-22,7.49,9440,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.434954873961455,7.05,183.0,150.0,8,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.0,6.1,3.2,2.9,52.45901639344262,2.115655853314527,97.88434414668548,2.0,1,3.2,2.115655853314527,Normal,0,22,5,6,0.14782713347053,-0.9890132145779884,7073.333333333333,3.2,7059.166666666667,3.233333333333333,7090.0,3.2,52.45901639344262,6745.0,3.2,51.61290322580645,14180000.0,51.66666666666667,57.348303012776576,-5.681636346109904,1,0,0.21204414592110027,0,medium
2024-06-23,7.315,10810,7090.0,104.5,0.98,798.0,103.6,,2000,1300,,,,4.455927476546963,6.99,159.7,150.0,20,,,6.16,6.855,15125,425.0,10750,,,,1400,23.0,21.0,6.0,3.1,2.9,51.66666666666667,2.115655853314527,97.88434414668548,2.0,1,3.1,2.115655853314527,Normal,0,23,6,6,0.1307926758567588,-0.991409741702304,7090.0,3.166666666666667,7059.166666666667,3.200000000000001,7090.0,3.2,52.45901639344262,7040.0,3.2,54.23728813559322,14180000.0,48.27586206896552,56.06109729901926,-7.785235230053736,1,0,0.09509476965342034,0,medium
2024-06-24,7.14,10410,8270.0,116.0,0.97,720.0,112.0,,1300,1000,,,,4.454906212221858,6.68,215.0,150.0,8,,,6.16,7.05,15400,626.0,13270,,,,1280,23.0,21.0,5.8,2.8,3.0,48.27586206896552,1.813784764207981,98.18621523579202,2.0,1,2.8,1.813784764207981,Normal,0,24,0,6,0.1137195145859497,-0.9935128947338008,7483.333333333333,3.033333333333334,7220.833333333333,3.116666666666667,7090.0,3.1,51.66666666666667,7090.0,3.2,52.45901639344262,10751000.0,43.39622641509433,50.15360698369634,-6.757380568602009,1,0,0.16374991355712043,0,medium
2024-06-25,7.32,10400,8510.0,63.0,0.47,1480.0,103.6,,2000,1300,,60.42,,3.82,7.47,179.8,150.0,8,,,6.16,7.08,16930,425.0,10750,,,,1560,25.0,23.0,5.3,2.3,3.0,43.39622641509433,1.762632197414806,98.2373678025852,2.0,1,2.3,1.762632197414806,Normal,0,25,1,6,0.0966127018812031,-0.9953220513156602,7956.666666666667,2.733333333333333,7515.0,2.966666666666667,8270.0,2.8,48.27586206896552,7090.0,3.2,52.45901639344262,17020000.0,46.42857142857144,49.74822622713633,-3.3196547985648905,1,0,0.26649359030340236,0,medium
2024-06-26,7.19,10510,7090.0,104.5,1.6,798.0,103.6,,2000,1300,,55.86,,3.8,7.195,297.0,150.0,8,,,6.16,7.14,19900,425.0,10750,,,,2280,22.0,20.0,5.6,2.6,3.0,46.42857142857144,2.115655853314527,97.88434414668548,2.0,1,2.6,2.115655853314527,Normal,0,26,2,6,0.0794772999236214,-0.9968366760893436,7956.666666666667,2.566666666666666,7523.333333333333,2.866666666666667,8510.0,2.3,43.39622641509433,7090.0,3.1,51.66666666666667,14180000.0,50.81967213114754,49.13355691900873,1.6861152121388088,1,0,0.18011857180417323,0,medium
2024-06-27,7.08,10690,7090.0,104.5,0.98,1080.0,103.6,,2000,1300,,,,5.0,7.34,184.9,150.0,8,,,6.16,5.4,22100,425.0,10750,,,,1400,22.0,20.0,6.1,3.1,3.0,50.81967213114754,2.115655853314527,97.88434414668548,2.0,1,3.1,2.115655853314527,Normal,0,27,3,6,0.062318379354325,-0.998056320853012,7563.333333333333,2.666666666666667,7523.333333333333,2.85,7090.0,2.6,46.42857142857144,8270.0,2.8,48.27586206896552,14180000.0,50.81967213114754,55.714770987039984,-4.895098855892442,1,0,0.2276244402153919,0,medium
2024-06-28,7.14,10660,9295.0,148.0,0.98,1080.0,142.8,,2000,1300,,,,4.0,7.23,240.0,150.0,8,,,4.25,5.48,21900,425.0,10750,,,,1920,22.0,20.0,6.1,3.1,3.0,50.81967213114754,1.613770844540075,98.38622915545992,2.0,1,3.1,1.613770844540075,Normal,0,28,4,6,0.0451410177739719,-0.998980624694158,7825.0,2.933333333333334,7890.833333333333,2.833333333333333,7090.0,3.1,50.81967213114754,8510.0,2.3,43.39622641509433,18590000.0,50.81967213114754,56.500461637465015,-5.680789506317474,1,0,0.21204414592110027,0,medium
